loglik,mean_loglik,N,M,n_iter,cputime,mean_itertime,method,category
-37458.85840958818,-4.950946128679379,34,7566,123,4.49604011,0.03655317162601626,mm,carseats
-37907.21728168355,-5.0102058262864855,34,7566,123,4.566687009000001,0.03712753665853659,mm,carseats
-4108.288201287199,-2.4025077200509934,9,1710,207,0.35213421,0.0017011314492753624,fp,decor
-4084.4520062232536,-2.3885684246919614,9,1710,188,0.2945578350000001,0.0015667969946808516,fp,decor
-4087.979984294726,-2.3906315697629976,9,1710,195,0.31257215999999993,0.0016029341538461536,fp,decor
-4076.879582934803,-2.384140106979417,9,1710,179,0.28473107200000014,0.001590676379888269,fp,decor
-4135.477160131404,-2.4184076959832774,9,1710,214,0.33881477400000004,0.0015832466074766358,fp,decor
-4074.710656862945,-2.382871729159617,9,1710,212,0.33820972800000004,0.0015953289056603777,fp,decor
-4054.0097107480287,-2.3707659127181455,9,1710,160,0.25427993000000004,0.0015892495625000002,fp,decor
-4069.7047521065265,-2.379944299477501,9,1710,189,0.30343392300000005,0.0016054704920634923,fp,decor
-4116.950760077672,-2.4075735439050714,9,1710,203,0.324514895,0.0015985955418719212,fp,decor
-4120.057234769668,-2.409390195771736,9,1710,179,0.28968246000000003,0.0016183377653631286,fp,decor
-4235.620950171244,-2.476971315889616,9,1710,193,0.314713907,0.0016306420051813472,fp,decor
-4110.3843000871075,-2.40373350882287,9,1710,202,0.31497475199999997,0.0015592809504950493,fp,decor
-4082.097448556749,-2.3871914903840636,9,1710,201,0.30183382599999997,0.0015016608258706465,fp,decor
-4096.8187210666565,-2.3958004216764075,9,1710,250,0.3789680409999998,0.0015158721639999993,fp,decor
-4109.343586178417,-2.403124904197905,9,1710,203,0.3285088769999999,0.0016182703300492607,fp,decor
-4075.1786707246256,-2.383145421476389,9,1710,197,0.3087155180000001,0.0015670838477157365,fp,decor
-4058.2008931317437,-2.373216896568271,9,1710,183,0.451131669,0.0024652003770491804,fp,decor
-4067.920650005537,-2.378900964915519,9,1710,190,0.45813101100000003,0.002411215847368421,fp,decor
-4120.280782682328,-2.409520925545221,9,1710,201,0.28960181499999993,0.0014408050497512434,fp,decor
-3981.887802238861,-2.3285893580344217,9,1710,159,0.404259748,0.0025425141383647798,fp,decor
-4092.8819955898116,-2.3934982430349776,9,1710,194,0.47897440700000016,0.002468940242268042,fp,decor
-4084.9584087717258,-2.388864566533173,9,1710,187,0.2960330790000001,0.0015830645935828883,fp,decor
-4083.460953561524,-2.3879888617318854,9,1710,188,0.30804152400000007,0.0016385187446808513,fp,decor
-4091.388452631064,-2.3926248261000373,9,1710,215,0.493596642,0.002295798334883721,fp,decor
-4077.5418975551347,-2.384527425470839,9,1710,181,0.254979244,0.0014087251049723756,fp,decor
-4046.0672940831146,-2.3661212246100085,9,1710,180,0.42846937099999993,0.002380385394444444,fp,decor
-4080.299777268079,-2.3861402206246076,9,1710,202,0.4657209209999998,0.0023055491138613852,fp,decor
-4119.048421466499,-2.408800246471637,9,1710,192,0.4607672589999998,0.0023998294739583322,fp,decor
-4144.486649364919,-2.4236764031373794,9,1710,228,0.5141885860000001,0.0022552130964912285,fp,decor
-4047.5342494693105,-2.366979093256907,9,1710,176,0.27812743400000006,0.0015802695113636368,fp,decor
-4041.8202583953166,-2.363637578008957,9,1710,225,0.5748892829999999,0.0025550634799999996,grad,decor
-4041.3027572581645,-2.3633349457650086,9,1710,230,0.5931744829999998,0.0025790194913043467,grad,decor
-4041.5799284396526,-2.3634970341752353,9,1710,212,0.4135633980000001,0.0019507707452830192,grad,decor
-4041.845392425574,-2.3636522762722656,9,1710,218,0.5646378569999997,0.0025900819128440353,grad,decor
-4041.816005435731,-2.363635090898088,9,1710,202,0.5263411660000001,0.002605649336633664,grad,decor
-4041.6288469650635,-2.363525641500037,9,1710,203,0.5370458299999998,0.0026455459605911323,grad,decor
-4041.5768804536683,-2.3634952517272914,9,1710,179,0.48372514899999997,0.002702375134078212,grad,decor
-4041.811174447444,-2.3636322657587394,9,1710,189,0.3756094689999999,0.0019873516878306874,grad,decor
-4041.868786430502,-2.363665956976902,9,1710,212,0.420654651,0.0019842200518867923,grad,decor
-4041.600731438088,-2.3635091996713964,9,1710,222,0.4431266180000001,0.0019960658468468474,grad,decor
-4041.635325851709,-2.363529430322637,9,1710,195,0.39415138400000016,0.0020212891487179497,grad,decor
-4041.6484101572523,-2.3635370819633055,9,1710,202,0.40970691699999995,0.0020282520643564355,grad,decor
-4041.6378864489607,-2.3635309277479304,9,1710,234,0.468545373,0.002002330653846154,grad,decor
-4041.656899005506,-2.3635420462020504,9,1710,218,0.44193455000000004,0.0020272227064220185,grad,decor
-4041.6871127641225,-2.3635597150667382,9,1710,212,0.426320482,0.0020109456698113207,grad,decor
-4041.7338273260366,-2.363587033523998,9,1710,201,0.4098681190000001,0.0020391448706467666,grad,decor
-4041.619656275421,-2.3635202668277318,9,1710,205,0.41864033499999986,0.0020421479756097555,grad,decor
-4041.581152576102,-2.363497750044504,9,1710,196,0.4028119479999998,0.002055162999999999,grad,decor
-4041.5880540423104,-2.3635017859896554,9,1710,224,0.46016283500000005,0.0020542983705357145,grad,decor
-4041.5784735440748,-2.363496183359108,9,1710,203,0.4169689999999998,0.0020540344827586197,grad,decor
-4041.8748123148425,-2.3636694808858727,9,1710,186,0.34962677900000017,0.0018797138655913988,grad,decor
-5054.259145098036,-2.9557071023965125,9,1710,20,0.038032762000000005,0.0019016381000000002,grad,decor
-4041.674270501466,-2.3635522049716173,9,1710,202,0.4087865370000001,0.002023695727722773,grad,decor
-4041.913809740167,-2.3636922863977583,9,1710,248,0.507576531,0.002046679560483871,grad,decor
-4041.6436237750904,-2.3635342829094097,9,1710,205,0.41956986500000004,0.002046682268292683,grad,decor
-4041.701397819491,-2.363568068900287,9,1710,183,0.3754290400000001,0.00205152480874317,grad,decor
-4041.7092990811916,-2.3635726895211646,9,1710,191,0.391083851,0.0020475594293193717,grad,decor
-4041.6395010311494,-2.3635318719480405,9,1710,202,0.401787699,0.0019890480148514853,grad,decor
-4041.9252447388235,-2.3636989735314757,9,1710,191,0.37619807000000005,0.0019696234031413616,grad,decor
-4041.573717343412,-2.363493401955212,9,1710,192,0.347725902,0.00181107240625,grad,decor
-4300.96051763347,-2.515181589259339,9,1710,201,0.322576962,0.0016048605074626867,mm,decor
-4192.952645946485,-2.452019091196775,9,1710,117,0.19207992200000007,0.0016417087350427356,mm,decor
-4337.793910805638,-2.536721585266455,9,1710,190,0.312224737,0.001643288089473684,mm,decor
-4521.266709388819,-2.6440156195256255,9,1710,171,0.27707342600000007,0.0016203124327485384,mm,decor
-4176.537167449746,-2.4424193961694423,9,1710,115,0.18762282400000005,0.0016315028173913048,mm,decor
-4234.432991074424,-2.4762766029674994,9,1710,165,0.27396613699999994,0.00166040083030303,mm,decor
-4146.8306147621015,-2.425047143135732,9,1710,114,0.18253337599999994,0.0016011699649122802,mm,decor
-4122.055669854136,-2.410558871259729,9,1710,106,0.29586039000000003,0.0027911357547169813,mm,decor
-4369.990920687822,-2.5555502460162702,9,1710,190,0.42780363300000007,0.002251598068421053,mm,decor
-4338.987378098651,-2.5374195193559363,9,1710,125,0.3202140469999999,0.002561712375999999,mm,decor
-4344.457765880883,-2.5406185765385283,9,1710,119,0.33598111700000005,0.0028233707310924374,mm,decor
-4388.834795257948,-2.566570055706402,9,1710,140,0.374872565,0.0026776611785714285,mm,decor
-4257.59530215732,-2.4898218141270876,9,1710,127,0.3444908440000001,0.002712526330708662,mm,decor
-4483.973250612426,-2.6222065793055127,9,1710,160,0.3792151,0.0023700943750000003,mm,decor
-4219.800319612256,-2.467719485153366,9,1710,116,0.3147618640000001,0.002713464344827587,mm,decor
-4233.903894819443,-2.4759671899528906,9,1710,125,0.20180892400000008,0.0016144713920000007,mm,decor
-4098.465200013983,-2.3967632748619785,9,1710,116,0.18657376599999997,0.0016083945344827584,mm,decor
-4243.936753440304,-2.4818343587370197,9,1710,176,0.281944007,0.0016019545852272727,mm,decor
-4467.443242342775,-2.6125399078027924,9,1710,129,0.20855916400000007,0.0016167377054263571,mm,decor
-4025.7215879770993,-2.3542231508638007,9,1710,122,0.19836041900000007,0.0016259050737704923,mm,decor
-4095.3292508514437,-2.3949293864628327,9,1710,118,0.193100988,0.0016364490508474576,mm,decor
-4227.410829188822,-2.472170075549019,9,1710,117,0.29616556699999996,0.002531329632478632,mm,decor
-4324.198982542126,-2.5287713348199565,9,1710,61,0.09712207300000003,0.0015921651311475416,mm,decor
-4236.021263195078,-2.477205417073145,9,1710,147,0.379944887,0.002584659095238095,mm,decor
-4293.145643217946,-2.5106114872619565,9,1710,181,0.29275208399999997,0.0016174148287292816,mm,decor
-4195.8613885388695,-2.453720110256649,9,1710,142,0.23164269599999998,0.0016312865915492957,mm,decor
-4180.963785066937,-2.4450080614426533,9,1710,122,0.19585466100000004,0.001605366073770492,mm,decor
-4283.543942323866,-2.504996457499337,9,1710,148,0.24141125199999997,0.0016311571081081078,mm,decor
-4281.770824158547,-2.503959546291548,9,1710,114,0.185500358,0.0016271961228070176,mm,decor
-4156.0369310988535,-2.430430953858979,9,1710,134,0.22055499599999998,0.001645932805970149,mm,decor
-179491.07671982018,-10.710130480328193,100,16759,104,27.806255527999994,0.26736784161538457,fp,diaper
-179515.28650705382,-10.711575064565537,100,16759,104,27.178957144000005,0.26133612638461545,fp,diaper
-179515.63781975143,-10.711596027194428,100,16759,104,27.173416261000007,0.26128284866346163,fp,diaper
-179539.68739578524,-10.713031051720582,100,16759,104,27.225280878000003,0.2617815469038462,fp,diaper
-179513.11083989736,-10.711445243743503,100,16759,104,27.43842001300001,0.26383096166346165,fp,diaper
-179540.3778305219,-10.713072249568704,100,16759,104,27.21379423599999,0.26167109842307684,fp,diaper
-179538.13442995114,-10.712938387132356,100,16759,104,27.394525067,0.263408894875,fp,diaper
-179533.02307132428,-10.712633395269663,100,16759,104,27.284400194000003,0.26235000186538465,fp,diaper
-179536.00700940276,-10.71281144515799,100,16759,104,27.229535834,0.2618224599423077,fp,diaper
-179534.2217554591,-10.712704920070356,100,16759,104,27.24964629,0.2620158297115385,fp,diaper
-179501.89424928476,-10.71077595615996,100,16759,105,27.540977501,0.2622950238190476,fp,diaper
-179525.19237182557,-10.7121661418835,100,16759,104,27.55007081800001,0.2649045270961539,fp,diaper
-179508.35958558967,-10.711161739100762,100,16759,103,27.042371056999997,0.26254729181553393,fp,diaper
-179532.00877367507,-10.712572872705715,100,16759,104,27.235551461999997,0.2618803025192307,fp,diaper
-179529.14085983892,-10.71240174591795,100,16759,103,27.097927121999987,0.26308667108737854,fp,diaper
-179533.65966070318,-10.712671380195905,100,16759,104,27.407934222999998,0.26353782906730766,fp,diaper
-179532.48488073648,-10.71260128174333,100,16759,104,27.506675115,0.26448726072115386,fp,diaper
-179508.46643339837,-10.711168114648748,100,16759,104,27.26571794499999,0.26217036485576917,fp,diaper
-179530.33986059699,-10.712473289611372,100,16759,104,27.323379057999986,0.26272479863461523,fp,diaper
-179532.7021935092,-10.712614248672905,100,16759,104,27.349450205999993,0.26297548274999993,fp,diaper
-179510.54708005578,-10.711292265651636,100,16759,104,27.34776078099999,0.26295923827884604,fp,diaper
-179490.59071306666,-10.710101480581578,100,16759,104,27.400263978999998,0.26346407672115385,fp,diaper
-179489.64058102923,-10.710044786743197,100,16759,105,27.496011114999995,0.26186677252380947,fp,diaper
-179523.86615032866,-10.712087007000934,100,16759,104,27.47630454,0.2641952359615385,fp,diaper
-179523.82443970005,-10.712084518151444,100,16759,103,27.01329335799999,0.2622649840582523,fp,diaper
-179537.1156759993,-10.712877598663363,100,16759,103,26.984958115000005,0.2619898846116505,fp,diaper
-179517.3753459991,-10.711699704397585,100,16759,104,27.328989377999996,0.26277874401923074,fp,diaper
-179520.93139721206,-10.711911891951313,100,16759,104,27.131695677999996,0.2608816892115384,fp,diaper
-179531.7702420342,-10.712558639658344,100,16759,105,27.313003093000013,0.2601238389809525,fp,diaper
-179517.05614471005,-10.71168065783818,100,16759,105,27.508903302000004,0.2619895552571429,fp,diaper
-179050.6865811083,-10.683852651178967,100,16759,41,11.672776227,0.284701859195122,grad,diaper
-182631.93980186502,-10.89754399438302,100,16759,27,7.598070698,0.2814100258518519,grad,diaper
-179075.33396235202,-10.685323346402054,100,16759,41,11.62737377,0.28359448219512196,grad,diaper
-179089.65776099457,-10.686178039321831,100,16759,41,11.631181324,0.28368734936585366,grad,diaper
-179080.54647356953,-10.68563437398231,100,16759,41,11.621393013999999,0.28344861009756095,grad,diaper
-179057.42337804596,-10.684254632021359,100,16759,41,11.651458696999999,0.2841819194390244,grad,diaper
-182175.09427883176,-10.870284281808686,100,16759,22,6.142450267000001,0.2792022848636364,grad,diaper
-182674.4100856388,-10.900078172065088,100,16759,27,7.384342753000002,0.27349417603703713,grad,diaper
-182496.62277476763,-10.889469704324103,100,16759,27,7.581611810000001,0.28080043740740745,grad,diaper
-179067.08406115818,-10.684831079489122,100,16759,41,11.754301882999998,0.28669028982926825,grad,diaper
-182591.7192760728,-10.895144058480387,100,16759,27,7.627160534,0.28248742718518516,grad,diaper
-182650.36099199823,-10.898643176323064,100,16759,26,7.3340601429999985,0.2820792362692307,grad,diaper
-182498.57939313404,-10.889586454629395,100,16759,27,7.591178303999998,0.2811547519999999,grad,diaper
-179086.4898317332,-10.685989010784247,100,16759,41,11.690445879000002,0.2851328263170732,grad,diaper
-182461.427199865,-10.887369604383615,100,16759,26,7.320256409999999,0.2815483234615384,grad,diaper
-179060.8676438298,-10.684460149402101,100,16759,41,11.731064051,0.2861235134390244,grad,diaper
-182244.1401233751,-10.87440420808969,100,16759,22,6.173091191,0.28059505413636365,grad,diaper
-182155.59825008002,-10.86912096485948,100,16759,23,6.4695833180000015,0.2812862312173914,grad,diaper
-182070.4249441676,-10.86403872212946,100,16759,22,6.350685793,0.28866753604545453,grad,diaper
-182290.71095477184,-10.877183063116645,100,16759,22,6.182306993999998,0.2810139542727272,grad,diaper
-179066.16351548495,-10.684776151052267,100,16759,41,11.758294651000002,0.2867876744146342,grad,diaper
-182530.1201484101,-10.891468473561076,100,16759,26,7.294921924,0.28057392015384613,grad,diaper
-179055.23066460126,-10.684123794057,100,16759,41,11.696608934,0.28528314473170735,grad,diaper
-182364.90278143814,-10.881610047224664,100,16759,27,7.622229167999999,0.282304784,grad,diaper
-179114.51932385186,-10.687661514640006,100,16759,41,11.718750441000001,0.2858231814878049,grad,diaper
-181742.88886068363,-10.84449483028126,100,16759,22,6.181700461,0.2809863845909091,grad,diaper
-182540.2025214209,-10.892070083025294,100,16759,27,7.629437951,0.28257177596296296,grad,diaper
-179096.48149050077,-10.686585207381155,100,16759,41,11.759896848,0.2868267523902439,grad,diaper
-182790.86349593883,-10.907026880836495,100,16759,25,7.014870566000002,0.2805948226400001,grad,diaper
-179082.8318743796,-10.685770742549055,100,16759,41,11.676504782999999,0.2847927995853658,grad,diaper
-178816.26656331803,-10.66986494202029,100,16759,18,4.739156502999999,0.26328647238888886,mm,diaper
-178844.6241429322,-10.671557022670338,100,16759,18,4.922619032999998,0.2734788351666666,mm,diaper
-178765.94131709862,-10.666862063195813,100,16759,19,5.021176228,0.2642724330526316,mm,diaper
-178882.68826980394,-10.673828287475622,100,16759,19,5.043825294,0.2654644891578948,mm,diaper
-178814.8757779472,-10.669781954648082,100,16759,18,4.747118667,0.2637288148333333,mm,diaper
-178867.8639976713,-10.672943731587283,100,16759,19,5.042829644,0.2654120865263158,mm,diaper
-178786.23835355128,-10.668073175819039,100,16759,20,5.29605394,0.26480269700000003,mm,diaper
-178830.3806160836,-10.67070711952286,100,16759,18,4.670837173,0.25949095405555556,mm,diaper
-178785.21688513458,-10.668012225379472,100,16759,18,4.952857752000001,0.27515876400000006,mm,diaper
-178852.72304462604,-10.672040279528971,100,16759,25,6.731015971,0.26924063884,mm,diaper
-178843.87684635492,-10.671512431908521,100,16759,19,5.017922324000001,0.26410117494736846,mm,diaper
-178789.3997157648,-10.668261812504612,100,16759,19,5.026433883999999,0.26454915178947364,mm,diaper
-178800.83140138074,-10.668943934684691,100,16759,19,5.037474127,0.2651302172105263,mm,diaper
-178869.26523826196,-10.673027342816514,100,16759,19,5.054957712000001,0.2660504058947369,mm,diaper
-178849.43264835884,-10.67184394345479,100,16759,20,5.323859976,0.26619299879999997,mm,diaper
-178809.4818280221,-10.669460100723319,100,16759,18,4.733600822,0.2629778234444444,mm,diaper
-178821.29925425988,-10.670165239826952,100,16759,20,5.299767583,0.26498837915,mm,diaper
-178764.3385369663,-10.666766426216737,100,16759,20,5.304685694,0.2652342847,mm,diaper
-178808.3422361417,-10.669392101923844,100,16759,18,4.750035508,0.2638908615555555,mm,diaper
-178843.37887807973,-10.671482718424711,100,16759,17,4.498635116,0.26462559505882355,mm,diaper
-178793.86108668506,-10.668528019970468,100,16759,19,5.040322574,0.26528013547368423,mm,diaper
-178776.6804698235,-10.66750286233209,100,16759,21,5.613638884,0.26731613733333337,mm,diaper
-178759.40804528847,-10.666472226582043,100,16759,20,5.294407231000001,0.26472036155000006,mm,diaper
-178825.04169162002,-10.670388548936096,100,16759,17,4.480071506999999,0.26353361805882347,mm,diaper
-178828.5095629631,-10.670595474847133,100,16759,19,5.030819238,0.26477995989473685,mm,diaper
-178867.3819415489,-10.672914967572583,100,16759,17,4.479552311,0.26350307711764703,mm,diaper
-178777.10188710399,-10.667528008061577,100,16759,18,4.714312643,0.26190625794444444,mm,diaper
-178830.6552473155,-10.670723506612298,100,16759,20,5.285629438999999,0.26428147194999996,mm,diaper
-178816.944730343,-10.66990540786103,100,16759,20,5.276741883000001,0.26383709415,mm,diaper
-178835.34670477474,-10.671003443211095,100,16759,19,5.024889142000001,0.2644678495789474,mm,diaper
-231157.82469450092,-12.165561007025994,100,19001,92,27.706447395999994,0.3011570369130434,fp,feeding
-231139.76595468726,-12.16461059705738,100,19001,92,28.022836868999995,0.304596052923913,fp,feeding
-231147.01324226276,-12.164992013171032,100,19001,93,27.919684468000003,0.3002116609462366,fp,feeding
-231147.74802455382,-12.165030683887892,100,19001,92,27.62686784200001,0.30029204176086965,fp,feeding
-231154.04879221684,-12.165362285785845,100,19001,93,27.969818142999998,0.30075073272043007,fp,feeding
-231158.84686272524,-12.16561480252225,100,19001,92,27.799832885999997,0.3021720965869565,fp,feeding
-231143.9982628657,-12.164833338396173,100,19001,93,28.340502650000005,0.30473658763440864,fp,feeding
-231140.7103529497,-12.164660299613162,100,19001,92,27.754529431,0.3016796677282609,fp,feeding
-231159.06922617485,-12.165626505245768,100,19001,92,27.92078589399999,0.3034868031956521,fp,feeding
-231139.52609442553,-12.164597973497475,100,19001,92,27.996103034000008,0.30430546776086964,fp,feeding
-231167.90153106206,-12.166091338932796,100,19001,93,28.081751762000007,0.30195432002150546,fp,feeding
-231147.55487705968,-12.165020518765312,100,19001,92,27.808643991000007,0.30226786946739137,fp,feeding
-231126.62010144466,-12.1639187464578,100,19001,92,27.716095901999978,0.30126191197826063,fp,feeding
-231160.37991028465,-12.165695484989456,100,19001,92,27.921465855,0.30349419407608696,fp,feeding
-231153.0465882606,-12.165309540985243,100,19001,92,28.008945145000002,0.3044450559239131,fp,feeding
-231157.65226806412,-12.165551932427984,100,19001,92,27.829621188999994,0.30249588248913034,fp,feeding
-231153.18694116845,-12.165316927591624,100,19001,92,27.837536259,0.30258191585869565,fp,feeding
-231156.52015956148,-12.16549235090582,100,19001,92,28.016457475999992,0.3045267116956521,fp,feeding
-231150.72670344697,-12.16518744821046,100,19001,93,28.214795698,0.3033848999784946,fp,feeding
-231168.5262255307,-12.166124215858675,100,19001,93,28.45621734299999,0.3059808316451612,fp,feeding
-231149.46667888542,-12.165121134618463,100,19001,92,27.91152687299999,0.3033861616630434,fp,feeding
-231147.82365525851,-12.165034664241803,100,19001,92,27.900583845000003,0.30326721570652176,fp,feeding
-231143.65905176802,-12.1648154861201,100,19001,92,27.845414446000017,0.30266754832608717,fp,feeding
-231179.0795476362,-12.166679624632188,100,19001,92,27.804306475000004,0.3022207225543479,fp,feeding
-231163.0109070607,-12.165833951216289,100,19001,92,28.087753299000003,0.30530166629347827,fp,feeding
-231153.2087228626,-12.165318073936245,100,19001,92,27.560874824,0.29957472634782606,fp,feeding
-231153.62278146693,-12.165339865347452,100,19001,93,27.878077555999997,0.2997642747956989,fp,feeding
-231157.5186579175,-12.165544900685095,100,19001,93,28.064047738000014,0.30176395417204316,fp,feeding
-231160.56544297055,-12.165705249353747,100,19001,93,27.843550909000008,0.2993930205268818,fp,feeding
-231174.7188627496,-12.166450126980138,100,19001,93,27.86288655399999,0.2996009306881719,fp,feeding
-233616.41514635854,-12.294953694350747,100,19001,26,8.320840617999998,0.3200323314615384,grad,feeding
-233245.88103566802,-12.275452925407507,100,19001,22,6.958476945,0.31629440659090907,grad,feeding
-233683.87087140977,-12.298503808821103,100,19001,25,7.937592041,0.31750368164000004,grad,feeding
-233383.66761694083,-12.28270446907746,100,19001,28,8.974159657,0.32050570203571427,grad,feeding
-233374.62390245422,-12.282228509155003,100,19001,22,6.999863396,0.3181756089090909,grad,feeding
-230765.889300048,-12.144933914007053,100,19001,41,13.377286898000001,0.32627529019512197,grad,feeding
-233816.1114656321,-12.305463473797806,100,19001,23,7.388368641000001,0.3212334191739131,grad,feeding
-233462.43746857415,-12.28685003255482,100,19001,22,6.985249208999999,0.31751132768181817,grad,feeding
-230753.46417258139,-12.144279994346686,100,19001,41,13.455075097,0.3281725633414634,grad,feeding
-233850.8523229839,-12.307291843744219,100,19001,26,8.39455174,0.3228673746153846,grad,feeding
-233513.31393209615,-12.289527600236626,100,19001,22,6.95632361,0.31619652772727275,grad,feeding
-233666.3221158625,-12.297580238717043,100,19001,23,7.500491663000003,0.32610833317391313,grad,feeding
-233504.94351448282,-12.289087075126721,100,19001,22,7.064253334,0.3211024242727273,grad,feeding
-233738.27552216343,-12.301367060794876,100,19001,24,7.716759210999999,0.32153163379166666,grad,feeding
-233717.61356350497,-12.300279646518867,100,19001,24,7.675272240999999,0.3198030100416666,grad,feeding
-233580.92973729107,-12.29308613953429,100,19001,22,7.005384549000001,0.31842657040909095,grad,feeding
-233432.5471928296,-12.285276942941403,100,19001,24,7.876542037,0.32818925154166667,grad,feeding
-233610.66121404525,-12.294650871745974,100,19001,24,7.76643675,0.32360153125,grad,feeding
-233746.57871613873,-12.301804048004774,100,19001,27,8.775534923999999,0.32501981199999996,grad,feeding
-234026.75291154583,-12.3165492822244,100,19001,26,8.323038976999998,0.32011688373076913,grad,feeding
-233658.8061167404,-12.297184680634723,100,19001,25,8.027097036,0.32108388144000005,grad,feeding
-233737.2914470517,-12.30131527009377,100,19001,24,7.6000947850000005,0.3166706160416667,grad,feeding
-233483.92806103174,-12.287981056840785,100,19001,23,7.374329356,0.32062301547826083,grad,feeding
-233452.64803085136,-12.286334826106591,100,19001,23,7.366394374999999,0.32027801630434777,grad,feeding
-233686.91984582838,-12.298664272713456,100,19001,27,8.681362080000001,0.32153192888888893,grad,feeding
-233342.65009771026,-12.280545765891809,100,19001,23,7.316921154999999,0.3181270067391304,grad,feeding
-230777.20164260914,-12.145529269123159,100,19001,41,13.331704398000001,0.3251635219024391,grad,feeding
-233345.60094878476,-12.280701065669426,100,19001,23,7.318862136000001,0.31821139721739133,grad,feeding
-230726.05239211745,-12.142837344988024,100,19001,41,13.257148843000003,0.3233450937317074,grad,feeding
-233724.6755021285,-12.300651307937924,100,19001,27,8.819984582,0.3266660956296296,grad,feeding
-230839.31899276815,-12.148798431280888,100,19001,17,5.093638829,0.2996258134705882,mm,feeding
-230867.53306505125,-12.150283304302471,100,19001,16,4.766997488,0.297937343,mm,feeding
-230882.1740914415,-12.151053844084075,100,19001,18,5.423639335999999,0.3013132964444444,mm,feeding
-230834.06286425475,-12.148521807497223,100,19001,16,4.977754420000001,0.31110965125000006,mm,feeding
-230822.20005896615,-12.147897482183367,100,19001,17,5.080889624000001,0.29887586023529417,mm,feeding
-230865.31368999698,-12.150166501236619,100,19001,17,5.1515733379999995,0.30303372576470583,mm,feeding
-230836.44000746726,-12.148646913713344,100,19001,16,4.812586775000001,0.30078667343750004,mm,feeding
-230832.80266452098,-12.14845548468612,100,19001,17,5.128602229999999,0.30168248411764703,mm,feeding
-230864.46092281112,-12.150121621115263,100,19001,17,5.137090926,0.3021818191764706,mm,feeding
-230871.8516397823,-12.150510585747188,100,19001,20,6.089324734999999,0.30446623674999995,mm,feeding
-230918.7969907372,-12.152981263656502,100,19001,17,5.121759249,0.3012799558235294,mm,feeding
-230813.49879975716,-12.14743954527431,100,19001,15,4.5041093430000005,0.3002739562,mm,feeding
-230776.87464608802,-12.145512059685702,100,19001,17,5.136981925000001,0.30217540735294124,mm,feeding
-230808.21736385877,-12.147161589593114,100,19001,17,5.137414146,0.3022008321176471,mm,feeding
-230849.03421705693,-12.149309731964472,100,19001,17,5.168156132,0.3040091842352941,mm,feeding
-230803.29220035832,-12.146902384103907,100,19001,17,5.1068899420000005,0.3004052907058824,mm,feeding
-230823.84995014395,-12.147984313991051,100,19001,16,4.852985713,0.3033116070625,mm,feeding
-230841.22021832524,-12.148898490517617,100,19001,17,5.1417633259999995,0.3024566662352941,mm,feeding
-230860.22217688567,-12.149898540965511,100,19001,16,4.805063134000001,0.30031644587500006,mm,feeding
-230872.95239237457,-12.150568517045134,100,19001,17,5.116501981000001,0.30097070476470594,mm,feeding
-230801.1841421814,-12.14679143951273,100,19001,15,4.521787517000001,0.3014525011333334,mm,feeding
-230800.32967729197,-12.14674647004326,100,19001,17,5.337648326999999,0.31397931335294116,mm,feeding
-230845.3217794265,-12.14911435079346,100,19001,17,5.133285203,0.30195795311764706,mm,feeding
-230893.59316084947,-12.151654816107019,100,19001,16,4.7980989240000005,0.29988118275000003,mm,feeding
-230835.00259176746,-12.148571264237011,100,19001,18,5.439323615000002,0.3021846452777779,mm,feeding
-230837.33683380764,-12.148694112615528,100,19001,17,5.110651293999999,0.3006265467058823,mm,feeding
-230854.03718177174,-12.149573032038932,100,19001,17,5.064362967000001,0.29790370394117655,mm,feeding
-230866.55476232688,-12.150231817395236,100,19001,18,5.373588583,0.2985326990555556,mm,feeding
-230909.53645486647,-12.15249389268283,100,19001,17,5.085483664000001,0.29914609788235297,mm,feeding
-230901.7506296612,-12.152084133975118,100,19001,19,5.710288418000002,0.3005414956842106,mm,feeding
-32907.99161179347,-4.639502553474337,32,7093,466,13.278117483,0.02849381434120172,fp,furniture
-34868.80092269892,-4.915945428267154,32,7093,89,2.6938339030000003,0.030267796662921353,fp,furniture
-32564.679123336722,-4.591100961981774,32,7093,562,16.755365489999996,0.02981381759786476,fp,furniture
-34939.68433061421,-4.925938859525477,32,7093,82,2.3882277909999994,0.029124729158536578,fp,furniture
-32573.037199297312,-4.592279317538039,32,7093,486,14.526495538999999,0.029889908516460905,fp,furniture
-34921.704536918485,-4.923403995054065,32,7093,85,2.502703826999999,0.029443574435294106,fp,furniture
-32754.651153152667,-4.617883991703463,32,7093,414,11.267454668,0.027216074077294684,fp,furniture
-34915.501569936576,-4.922529475530323,32,7093,85,1.9795394329999993,0.0232886992117647,fp,furniture
-34881.14523048281,-4.917685779005049,32,7093,90,2.676499954,0.02973888837777778,fp,furniture
-34928.21622938862,-4.924322039953281,32,7093,82,1.9370448489999998,0.023622498158536582,fp,furniture
-34864.07480605205,-4.915279121112653,32,7093,89,2.568164356999999,0.028855779292134818,fp,furniture
-34910.80439121583,-4.92186724816239,32,7093,86,2.5145811339999993,0.029239315511627898,fp,furniture
-34922.75552677376,-4.92355216788013,32,7093,83,2.449712322000001,0.029514606289156642,fp,furniture
-34870.103658449705,-4.916129093253871,32,7093,86,2.6124720709999987,0.03037758222093022,fp,furniture
